order_id,order_date,customer_id,city,category,product,quantity,unit_price,discount,payment_method,status
ORD00716,2026-03-20,CUST0054,Ha Noi,Printer,Ink Printer,2,2670000,0.1,Card,COMPLETED
ORD00717,2026-01-12,CUST0118,Ha Noi,Accessory,Headphone,4,720000,0.15,Cash,COMPLETED
ORD00718,2026-01-03,CUST0011,Da Nang,Software,Cloud Storage,3,1680000,0.05,BankTransfer,COMPLETED
ORD00719,2026-01-29,CUST0202,Ha Noi,Software,Cloud Storage,2,830000,0,BankTransfer,COMPLETED
ORD00720,2026-01-09,CUST0237,Ho Chi Minh,Printer,Laser Printer,5,3540000,0.08,Cash,COMPLETED
ORD00721,2026-02-08,CUST0116,Ho Chi Minh,Software,Cloud Storage,1,960000,0.15,Cash,COMPLETED
ORD00722,2026-03-07,CUST0215,Ho Chi Minh,Mobile,Tablet C,5,8910000,0.15,Card,COMPLETED
ORD00723,2026-01-24,CUST0185,Da Nang,Software,Antivirus,2,1670000,0.05,BankTransfer,COMPLETED
ORD00724,2026-02-26,CUST0188,Da Nang,Software,Antivirus,2,1300000,0.15,EWallet,COMPLETED
ORD00725,2026-01-27,CUST0231,Ho Chi Minh,Printer,Ink Printer,5,4010000,0.03,BankTransfer,CANCELLED
ORD00726,2026-02-01,CUST0201,Hue,Accessory,Keyboard Mechanical,4,580000,0,Card,COMPLETED
ORD00727,2026-03-02,CUST0119,Ha Noi,Printer,Laser Printer,3,3260000,0.15,Cash,COMPLETED
ORD00728,2026-03-27,CUST0050,Ho Chi Minh,Printer,Laser Printer,3,2950000,0.1,Cash,RETURNED
ORD00729,2026-03-09,CUST0120,Ha Noi,Mobile,Smartphone B,4,8200000,0,Card,COMPLETED
ORD00730,2026-02-03,CUST0036,Can Tho,Accessory,Mouse Wireless,3,650000,0.03,Cash,COMPLETED
ORD00731,2026-02-20,CUST0204,Ho Chi Minh,Laptop,Laptop Gaming 15,4,12890000,0,BankTransfer,COMPLETED
ORD00732,2026-02-12,CUST0040,Ha Noi,Printer,Laser Printer,2,4910000,0,Cash,COMPLETED
ORD00733,2026-02-20,CUST0038,Ho Chi Minh,Accessory,Headphone,2,530000,0,Cash,COMPLETED
ORD00734,2026-02-18,CUST0118,Hue,Accessory,Mouse Wireless,3,420000,0,Cash,CANCELLED
ORD00735,2026-03-03,CUST0201,Da Nang,Laptop,Laptop Edu 13,4,21290000,0.03,EWallet,COMPLETED
ORD00736,2026-03-14,CUST0185,Ha Noi,Accessory,Mouse Wireless,5,680000,0.15,EWallet,COMPLETED
ORD00737,2026-02-27,CUST0188,Hue,Accessory,Mouse Wireless,3,640000,0.05,Card,RETURNED
ORD00738,2026-01-03,CUST0040,Can Tho,Mobile,Smartphone A,2,7560000,0.03,BankTransfer,COMPLETED
ORD00739,2026-02-05,CUST0139,Hai Phong,Software,Office Suite,4,840000,0,EWallet,RETURNED
ORD00740,2026-01-09,CUST0072,Ho Chi Minh,Software,Cloud Storage,4,900000,0.03,Card,COMPLETED
ORD00741,2026-01-10,CUST0115,Ho Chi Minh,Software,Cloud Storage,3,1250000,0,EWallet,CANCELLED
ORD00742,2026-02-16,CUST0183,,Laptop,Laptop Edu 13,1,10710000,0.03,Cash,COMPLETED
ORD00743,2026-02-11,CUST0088,Ha Noi,Printer,Laser Printer,2,4410000,0.1,EWallet,COMPLETED
ORD00744,2026-01-01,CUST0225,Ha Noi,Accessory,USB-C Hub,5,590000,0.15,Cash,COMPLETED
ORD00745,2026-01-03,CUST0103,Da Nang,Software,Antivirus,5,1300000,0.15,Card,COMPLETED
ORD00746,2026-03-14,CUST0072,Hue,Printer,Laser Printer,4,4410000,0.15,Cash,COMPLETED
ORD00747,2026-01-22,CUST0083,Da Nang,Laptop,Laptop Pro 14,3,17740000,0.15,Card,COMPLETED
ORD00748,2026-03-15,CUST0063,Ha Noi,Mobile,Smartphone B,1,9500000,0,EWallet,CANCELLED
ORD00749,2026-01-02,CUST0010,Ha Noi,Software,Antivirus,1,1070000,0.03,Cash,COMPLETED
ORD00750,2026-02-08,CUST0104,Can Tho,Accessory,USB-C Hub,3,410000,0.1,BankTransfer,CANCELLED
ORD00751,2026-02-09,CUST0082,Hai Phong,Printer,Ink Printer,2,2900000,0.08,Card,CANCELLED
ORD00752,2026-01-25,CUST0090,Ho Chi Minh,Mobile,Smartphone A,5,5730000,0,Card,COMPLETED
ORD00753,2026-01-05,CUST0117,Can Tho,Laptop,Laptop Gaming 15,5,12190000,0.15,BankTransfer,COMPLETED
ORD00754,2026-02-17,CUST0120,Ha Noi,Accessory,Mouse Wireless,3,410000,0,Cash,COMPLETED
ORD00755,2026-01-25,CUST0094,Ha Noi,Accessory,Mouse Wireless,5,360000,0.05,EWallet,COMPLETED
ORD00756,2026-01-06,CUST0102,Hai Phong,Laptop,Laptop Pro 14,3,16000000,0,Card,COMPLETED
ORD00757,2026-01-13,CUST0092,Hai Phong,Mobile,Tablet C,5,9120000,0.15,Cash,COMPLETED
ORD00758,2026-02-14,CUST0015,Can Tho,Mobile,Smartphone A,3,6580000,0.08,BankTransfer,COMPLETED
ORD00759,2026-01-10,CUST0124,Da Nang,Accessory,USB-C Hub,1,490000,0.08,BankTransfer,COMPLETED
ORD00760,2026-02-01,CUST0186,Ha Noi,Mobile,Smartphone B,5,5430000,0,BankTransfer,COMPLETED
ORD00761,2026-02-16,CUST0001,Hai Phong,Accessory,Headphone,5,530000,0,Cash,COMPLETED
ORD00762,2026-02-05,CUST0213,Ha Noi,Accessory,Headphone,1,440000,0.1,Card,COMPLETED
ORD00763,2026-03-24,CUST0145,Hai Phong,Printer,Ink Printer,2,4980000,0.08,Card,COMPLETED
ORD00764,2026-03-29,CUST0001,Ho Chi Minh,Accessory,Keyboard Mechanical,5,500000,0.15,Cash,COMPLETED
ORD00765,2026-01-29,CUST0113,Hai Phong,Software,Cloud Storage,5,1400000,0.03,Card,COMPLETED
ORD00766,2026-01-20,CUST0200,Hue,Mobile,Smartphone B,3,6100000,0.03,Card,COMPLETED
ORD00767,2026-02-04,CUST0133,Hai Phong,Software,Office Suite,1,990000,0.1,EWallet,COMPLETED
ORD00768,2026-02-26,CUST0184,Can Tho,Accessory,Mouse Wireless,1,630000,0.05,Card,RETURNED
ORD00769,2026-02-13,CUST0222,Hai Phong,Mobile,Smartphone A,4,10100000,0,BankTransfer,COMPLETED
ORD00770,2026-01-12,CUST0206,Ha Noi,Laptop,Laptop Pro 14,3,20560000,0.15,Cash,COMPLETED
ORD00771,2026-03-06,CUST0114,Ho Chi Minh,Software,Office Suite,1,1150000,0.03,Cash,COMPLETED
ORD00772,2026-02-08,CUST0205,Hai Phong,Software,Cloud Storage,2,1200000,0.1,Cash,COMPLETED
ORD00773,2026-03-08,CUST0171,Hai Phong,Laptop,Laptop Pro 14,5,16470000,0.1,Card,COMPLETED
ORD00774,2026-01-24,CUST0234,Hue,Printer,Ink Printer,1,2540000,0,Card,RETURNED
ORD00775,2026-03-04,CUST0085,Ha Noi,Accessory,Keyboard Mechanical,1,640000,0,Cash,COMPLETED
ORD00776,2026-01-27,CUST0206,Hai Phong,Mobile,Tablet C,5,7360000,0.05,EWallet,COMPLETED
ORD00777,2026-02-24,CUST0095,Ho Chi Minh,Accessory,Mouse Wireless,5,700000,0,BankTransfer,CANCELLED
ORD00778,2026-01-16,CUST0168,Hue,Laptop,Laptop Edu 13,4,21130000,0.08,Card,COMPLETED
ORD00779,2026-03-22,CUST0124,Da Nang,Software,Cloud Storage,4,1320000,0.15,EWallet,COMPLETED
ORD00780,2026-02-05,CUST0181,Ha Noi,Accessory,Keyboard Mechanical,1,610000,0.03,Cash,COMPLETED
ORD00781,2026-02-27,CUST0190,Hue,Software,Antivirus,5,1090000,0.03,BankTransfer,RETURNED
ORD00782,2026-01-17,CUST0236,Ha Noi,Accessory,Mouse Wireless,3,420000,0,BankTransfer,COMPLETED
ORD00783,2026-03-31,CUST0028,Ha Noi,Software,Cloud Storage,1,1630000,0.15,Cash,COMPLETED
ORD00784,2026-03-01,CUST0013,Hai Phong,Software,Cloud Storage,5,1720000,0,BankTransfer,COMPLETED
ORD00785,2026-01-03,CUST0052,Can Tho,Software,Antivirus,4,920000,0.08,Cash,RETURNED
ORD00786,2026-02-21,CUST0029,Ha Noi,Mobile,Smartphone A,1,7050000,0,Cash,COMPLETED
ORD00787,2026-01-31,CUST0021,Can Tho,Printer,Laser Printer,5,3160000,0.15,EWallet,COMPLETED
ORD00788,2026-03-29,CUST0099,Da Nang,Mobile,Tablet C,3,7220000,0,BankTransfer,CANCELLED
ORD00789,2026-03-20,CUST0033,Hue,Software,Antivirus,1,1260000,0,Cash,COMPLETED
ORD00790,2026-02-04,CUST0120,Hai Phong,Software,Cloud Storage,2,800000,0,Card,COMPLETED
ORD00791,2026-01-31,CUST0230,Can Tho,Accessory,Headphone,5,540000,0.15,Card,COMPLETED
ORD00792,2026-02-20,CUST0226,Ho Chi Minh,Accessory,Headphone,2,350000,0,Card,RETURNED
ORD00793,2026-02-22,CUST0056,Hue,Printer,Ink Printer,3,4100000,0.15,Cash,COMPLETED
ORD00794,2026-02-28,CUST0161,Ha Noi,Laptop,Laptop Gaming 15,5,18950000,0.03,EWallet,COMPLETED
ORD00795,2026-03-30,CUST0223,Ha Noi,Software,Antivirus,5,1150000,0,Cash,COMPLETED
ORD00796,2026-02-21,CUST0011,Da Nang,Printer,Ink Printer,3,2790000,0.15,EWallet,COMPLETED
ORD00797,2026-01-31,CUST0085,Hai Phong,Accessory,Keyboard Mechanical,2,440000,0,BankTransfer,COMPLETED
ORD00798,2026-02-14,CUST0050,Ho Chi Minh,Software,Antivirus,5,1100000,0.03,Cash,COMPLETED
ORD00799,2026-03-04,CUST0068,Can Tho,Mobile,Smartphone A,5,6210000,0.03,BankTransfer,COMPLETED
ORD00800,2026-01-24,CUST0114,Hue,Accessory,Keyboard Mechanical,1,390000,0.08,Cash,COMPLETED
ORD00801,2026-01-05,CUST0118,Can Tho,Accessory,Keyboard Mechanical,5,410000,0.15,EWallet,COMPLETED
ORD00802,2026-01-17,CUST0099,Ho Chi Minh,Mobile,Smartphone B,4,6310000,0.1,Cash,COMPLETED
ORD00803,2026-02-03,CUST0224,Da Nang,Accessory,Headphone,4,360000,0.1,EWallet,COMPLETED
ORD00804,2026-02-28,CUST0079,Da Nang,Software,Antivirus,3,970000,0.15,EWallet,COMPLETED
ORD00805,2026-02-19,CUST0210,Hai Phong,Software,Antivirus,5,1250000,0,Card,RETURNED
ORD00806,2026-01-15,CUST0122,Hai Phong,Mobile,Smartphone A,3,6030000,0,EWallet,COMPLETED
ORD00807,2026-03-31,CUST0161,Da Nang,Accessory,Headphone,2,690000,0.1,EWallet,CANCELLED
ORD00808,2026-03-15,CUST0204,Hai Phong,Software,Cloud Storage,2,910000,0.1,BankTransfer,COMPLETED
ORD00809,2026-02-19,CUST0013,Hue,Laptop,Laptop Gaming 15,1,10800000,0.15,Card,RETURNED
ORD00810,2026-01-10,CUST0087,Can Tho,Mobile,Smartphone A,5,7520000,0,Card,COMPLETED
ORD00811,2026-03-06,CUST0003,Da Nang,Software,Cloud Storage,4,1490000,0.15,EWallet,COMPLETED
ORD00812,2026-02-14,CUST0238,Ho Chi Minh,Accessory,Headphone,1,650000,0,Card,COMPLETED
ORD00813,2026-02-27,CUST0155,Can Tho,Printer,Laser Printer,4,4460000,0,Cash,COMPLETED
ORD00814,2026-03-31,CUST0044,Hai Phong,Accessory,USB-C Hub,1,530000,0.15,EWallet,COMPLETED
ORD00815,2026-02-21,CUST0101,Ho Chi Minh,Mobile,Tablet C,4,8420000,0.05,Card,COMPLETED
ORD00816,2026-03-23,CUST0209,Hai Phong,Accessory,Headphone,5,630000,0.05,EWallet,COMPLETED
ORD00817,2026-03-08,CUST0025,Can Tho,Mobile,Tablet C,5,9990000,0.08,Cash,COMPLETED
ORD00818,2026-03-30,CUST0140,Hai Phong,Software,Cloud Storage,5,1660000,0.15,EWallet,COMPLETED
ORD00819,2026-01-04,CUST0140,Hai Phong,Mobile,Smartphone B,2,8240000,0.15,Cash,COMPLETED
ORD00820,2026-03-30,CUST0088,Hue,Mobile,Tablet C,4,4590000,0.1,BankTransfer,COMPLETED
ORD00821,2026-03-28,CUST0085,Hai Phong,Laptop,Laptop Edu 13,2,18580000,0.08,EWallet,COMPLETED
ORD00822,2026-02-17,CUST0117,Ho Chi Minh,Accessory,Mouse Wireless,3,520000,0,BankTransfer,COMPLETED
ORD00823,2026-03-30,CUST0090,Ha Noi,Laptop,Laptop Edu 13,3,11960000,0.08,EWallet,COMPLETED
ORD00824,2026-01-31,CUST0017,Hue,Printer,Laser Printer,1,2350000,0,Card,COMPLETED
ORD00825,2026-03-03,CUST0048,Can Tho,Software,Office Suite,3,940000,0.1,EWallet,COMPLETED
ORD00826,2026-01-22,CUST0154,Can Tho,Printer,Ink Printer,2,4140000,0.03,Cash,COMPLETED
ORD00827,2026-03-04,CUST0050,Hai Phong,Software,Cloud Storage,5,1120000,0.05,Card,RETURNED
ORD00828,2026-02-22,CUST0169,Can Tho,Printer,Ink Printer,2,3470000,0,Cash,COMPLETED
ORD00829,2026-01-28,CUST0190,Ho Chi Minh,Mobile,Smartphone A,2,7870000,0.15,Card,COMPLETED
ORD00830,2026-03-30,CUST0194,Hai Phong,Accessory,USB-C Hub,2,420000,0,Card,COMPLETED
ORD00831,2026-02-08,CUST0211,Ho Chi Minh,Laptop,Laptop Gaming 15,3,19460000,0.1,Card,COMPLETED
ORD00832,2026-03-10,CUST0110,Hue,Mobile,Tablet C,5,6530000,0,BankTransfer,CANCELLED
ORD00833,2026-01-10,CUST0122,Ha Noi,Accessory,Mouse Wireless,3,590000,0.1,BankTransfer,COMPLETED
ORD00834,2026-02-09,CUST0198,Ho Chi Minh,Software,Office Suite,1,1620000,0.03,EWallet,COMPLETED
ORD00835,2026-02-28,CUST0001,Da Nang,Mobile,Smartphone A,5,5430000,0.1,Cash,COMPLETED
ORD00836,2026-03-22,CUST0014,Hue,Laptop,Laptop Pro 14,4,15490000,0.1,EWallet,COMPLETED
ORD00837,2026-03-04,CUST0233,Hue,Mobile,Tablet C,1,7210000,0.05,Card,CANCELLED
ORD00838,2026-03-25,CUST0194,Ho Chi Minh,Mobile,Smartphone A,1,9650000,0.05,BankTransfer,COMPLETED
ORD00839,2026-01-30,CUST0102,Can Tho,Accessory,Headphone,1,550000,0,BankTransfer,COMPLETED
ORD00840,2026-01-29,CUST0214,Ho Chi Minh,Accessory,Headphone,3,350000,0.08,EWallet,COMPLETED
ORD00841,2026-01-19,CUST0237,Da Nang,Mobile,Smartphone A,2,7470000,0,Cash,COMPLETED
ORD00842,2026-01-23,CUST0064,Da Nang,Printer,Ink Printer,1,3950000,0.05,Card,COMPLETED
ORD00843,2026-01-15,CUST0108,Can Tho,Software,Cloud Storage,5,800000,0.08,EWallet,COMPLETED
ORD00844,2026-01-02,CUST0089,Da Nang,Software,Antivirus,4,1210000,0.05,Card,COMPLETED
ORD00845,2026-03-31,CUST0075,Hue,Accessory,Mouse Wireless,2,490000,0,EWallet,CANCELLED
ORD00846,2026-02-05,CUST0155,Hue,Software,Office Suite,3,1680000,0,Cash,COMPLETED
ORD00847,2026-03-04,CUST0021,Ha Noi,Laptop,Laptop Gaming 15,3,11260000,0.05,Card,COMPLETED
ORD00848,2026-01-09,CUST0060,Ha Noi,Accessory,Headphone,3,390000,0,Card,COMPLETED
ORD00849,2026-01-11,CUST0010,Da Nang,Mobile,Tablet C,2,5770000,0,Card,COMPLETED
ORD00850,2026-01-08,CUST0008,Ha Noi,Printer,Laser Printer,3,2900000,0,BankTransfer,COMPLETED
ORD00851,2026-01-26,CUST0116,Hai Phong,Accessory,Headphone,3,510000,0.15,Card,COMPLETED
ORD00852,2026-02-27,CUST0171,Ha Noi,Accessory,Keyboard Mechanical,3,630000,0,Card,COMPLETED
ORD00853,2026-02-15,CUST0170,Da Nang,Laptop,Laptop Gaming 15,3,20890000,0.05,EWallet,COMPLETED
ORD00854,2026-01-09,CUST0094,Hue,Mobile,Smartphone B,5,7850000,0,Card,COMPLETED
ORD00855,2026-03-25,CUST0106,Can Tho,Software,Cloud Storage,3,830000,0.03,BankTransfer,COMPLETED
ORD00856,2026-03-19,CUST0155,Ha Noi,Accessory,Headphone,2,550000,0.08,Card,COMPLETED
ORD00857,2026-03-21,CUST0186,Can Tho,Software,Cloud Storage,5,1100000,0,BankTransfer,COMPLETED
ORD00858,2026-01-26,CUST0033,Hai Phong,Laptop,Laptop Gaming 15,5,9850000,0.1,EWallet,COMPLETED
ORD00859,2026-03-04,CUST0191,Ha Noi,Printer,Laser Printer,2,3100000,0.15,EWallet,COMPLETED
ORD00860,2026-03-24,CUST0178,Ho Chi Minh,Software,Antivirus,4,1270000,0.05,BankTransfer,COMPLETED
ORD00861,2026-03-19,CUST0026,Ha Noi,Accessory,Mouse Wireless,3,510000,0.05,EWallet,COMPLETED
ORD00862,2026-01-31,CUST0224,Hue,Printer,Ink Printer,4,2870000,0.08,Card,COMPLETED
ORD00863,2026-03-13,CUST0212,Da Nang,Printer,Ink Printer,5,2280000,0.1,Cash,CANCELLED
ORD00864,2026-03-24,CUST0088,Hue,Software,Cloud Storage,3,1020000,0.05,BankTransfer,COMPLETED
ORD00865,2026-03-22,CUST0020,Ha Noi,Software,Office Suite,1,790000,0,Card,COMPLETED
ORD00866,2026-01-21,CUST0203,Ho Chi Minh,Software,Cloud Storage,5,1620000,0.08,EWallet,COMPLETED
ORD00867,2026-01-05,CUST0195,Hue,Mobile,Tablet C,5,6510000,0.03,EWallet,COMPLETED
ORD00868,2026-03-21,CUST0150,Hue,Mobile,Smartphone B,4,5840000,0.1,Cash,COMPLETED
ORD00869,2026-03-13,CUST0236,Da Nang,Accessory,Keyboard Mechanical,3,660000,0,EWallet,COMPLETED
ORD00870,2026-01-06,CUST0032,Ha Noi,Printer,Laser Printer,2,4730000,0.08,EWallet,COMPLETED
ORD00871,2026-03-04,CUST0239,Ha Noi,Accessory,USB-C Hub,1,510000,0.1,BankTransfer,COMPLETED
ORD00872,2026-01-01,CUST0152,Ho Chi Minh,Software,Cloud Storage,5,1450000,0.03,EWallet,COMPLETED
ORD00873,2026-02-19,CUST0228,Hai Phong,Mobile,Smartphone B,3,6580000,0,EWallet,COMPLETED
ORD00874,2026-02-25,CUST0085,Ha Noi,Software,Cloud Storage,4,1580000,0,Cash,RETURNED
ORD00875,2026-02-08,CUST0152,Da Nang,Mobile,Smartphone B,3,6530000,0.05,Card,COMPLETED
ORD00876,2026-03-02,CUST0043,Hai Phong,Mobile,Tablet C,1,4940000,0,Cash,COMPLETED
ORD00877,2026-01-02,CUST0171,Hue,Mobile,Smartphone A,5,6820000,0,Card,RETURNED
ORD00878,2026-01-12,CUST0149,Ha Noi,Mobile,Smartphone B,1,8830000,0.08,EWallet,COMPLETED
ORD00879,2026-03-05,CUST0141,Ho Chi Minh,Printer,Ink Printer,5,2980000,0.03,Card,COMPLETED
ORD00880,2026-02-20,CUST0002,Da Nang,Mobile,Smartphone B,3,4720000,0.03,BankTransfer,COMPLETED
ORD00881,2026-01-10,CUST0223,Can Tho,Laptop,Laptop Pro 14,2,13670000,0.1,Cash,COMPLETED
ORD00882,2026-03-05,CUST0223,Ha Noi,Laptop,Laptop Edu 13,4,21130000,0,EWallet,COMPLETED
ORD00883,2026-01-06,CUST0216,Ha Noi,Mobile,Smartphone A,1,8220000,0.05,Card,COMPLETED
ORD00884,2026-02-02,CUST0143,Ho Chi Minh,Printer,Laser Printer,3,4710000,0.1,BankTransfer,COMPLETED
ORD00885,2026-03-17,CUST0014,Hai Phong,Laptop,Laptop Pro 14,3,20670000,0.15,BankTransfer,COMPLETED
ORD00886,2026-02-27,CUST0130,Hue,Printer,Ink Printer,1,4650000,0,BankTransfer,COMPLETED
ORD00887,2026-03-21,CUST0224,Hai Phong,Software,Antivirus,3,1330000,0.08,EWallet,COMPLETED
ORD00888,2026-01-03,CUST0093,Da Nang,Software,Cloud Storage,2,1510000,0,Card,COMPLETED
ORD00889,2026-01-22,CUST0229,Ho Chi Minh,Software,Antivirus,5,1580000,0,Card,COMPLETED
ORD00890,2026-03-19,CUST0070,Can Tho,Mobile,Smartphone B,3,8680000,0.08,BankTransfer,COMPLETED
ORD00891,2026-01-03,CUST0061,Hai Phong,Software,Office Suite,5,1280000,0.15,EWallet,COMPLETED
ORD00892,2026-01-06,CUST0004,Ho Chi Minh,Mobile,Smartphone A,1,6070000,0.05,BankTransfer,COMPLETED
ORD00893,2026-01-29,CUST0136,Can Tho,Printer,Ink Printer,1,4690000,0.15,Cash,COMPLETED
ORD00894,2026-01-10,CUST0044,Ho Chi Minh,Printer,Ink Printer,3,3000000,0,EWallet,COMPLETED
ORD00895,2026-03-19,CUST0131,Ha Noi,Software,Office Suite,5,1290000,0,BankTransfer,COMPLETED
ORD00896,2026-03-15,CUST0215,Da Nang,Software,Office Suite,4,1120000,0.08,Card,COMPLETED
ORD00897,2026-02-02,CUST0189,Hai Phong,Mobile,Smartphone B,1,9420000,0.08,EWallet,COMPLETED
ORD00898,2026-03-05,CUST0208,Can Tho,Printer,Ink Printer,1,4230000,0,EWallet,COMPLETED
ORD00899,2026-02-07,CUST0055,Can Tho,Mobile,Tablet C,2,7240000,0.15,Card,COMPLETED
ORD00900,2026-02-06,CUST0072,Ho Chi Minh,Printer,Laser Printer,3,3620000,0.03,Card,COMPLETED
ORD00901,2026-02-12,CUST0092,Hai Phong,Laptop,Laptop Pro 14,2,12610000,0,Card,COMPLETED
ORD00902,2026-02-09,CUST0181,Can Tho,Software,Cloud Storage,4,1220000,0,EWallet,COMPLETED
ORD00903,2026-03-22,CUST0106,Hue,Laptop,Laptop Edu 13,2,10270000,0.08,BankTransfer,COMPLETED
ORD00904,2026-02-03,CUST0176,Can Tho,Printer,Laser Printer,2,2380000,0.1,Cash,COMPLETED
ORD00905,2026-02-10,CUST0024,Ha Noi,Software,Office Suite,4,1140000,0.1,Card,COMPLETED
ORD00906,2026-03-05,CUST0166,Ho Chi Minh,Laptop,Laptop Pro 14,4,19040000,0.08,Cash,RETURNED
ORD00907,2026-02-10,CUST0231,Can Tho,Laptop,Laptop Pro 14,3,13270000,0.1,Cash,COMPLETED
ORD00908,2026-03-17,CUST0182,Da Nang,Accessory,Keyboard Mechanical,2,390000,0,Cash,COMPLETED
ORD00909,2026-02-23,CUST0020,Can Tho,Mobile,Smartphone B,3,9870000,0,BankTransfer,COMPLETED
ORD00910,2026-03-07,CUST0163,Hai Phong,Accessory,Headphone,3,700000,0,BankTransfer,COMPLETED
ORD00911,2026-01-06,CUST0055,Ha Noi,Printer,Laser Printer,1,3720000,0,EWallet,COMPLETED
ORD00912,2026-02-25,CUST0177,Ha Noi,Laptop,Laptop Edu 13,1,16360000,0.08,Cash,COMPLETED
ORD00913,2026-02-17,CUST0032,Hai Phong,Software,Cloud Storage,5,850000,0,Cash,COMPLETED
ORD00914,2026-03-08,CUST0048,Ho Chi Minh,Accessory,USB-C Hub,2,410000,0.03,BankTransfer,COMPLETED
ORD00915,2026-03-07,CUST0176,Hai Phong,Printer,Laser Printer,2,4430000,0,BankTransfer,COMPLETED
ORD00916,2026-01-25,CUST0094,Hue,Laptop,Laptop Edu 13,4,21600000,0,Cash,COMPLETED
ORD00917,2026-03-13,CUST0030,Ha Noi,Accessory,Mouse Wireless,4,530000,0,Cash,CANCELLED
ORD00918,2026-03-20,CUST0103,Hai Phong,Accessory,USB-C Hub,3,650000,0,EWallet,COMPLETED
ORD00919,2026-02-16,CUST0169,Hai Phong,Laptop,Laptop Gaming 15,3,13850000,0,BankTransfer,COMPLETED
ORD00920,2026-01-21,CUST0078,Ha Noi,Software,Cloud Storage,1,910000,0,EWallet,COMPLETED
ORD00921,2026-01-14,CUST0219,Ha Noi,Accessory,USB-C Hub,1,470000,0.05,EWallet,COMPLETED
ORD00922,2026-01-31,CUST0046,Ha Noi,Laptop,Laptop Gaming 15,1,15420000,0,BankTransfer,COMPLETED
ORD00923,2026-02-09,CUST0053,Da Nang,Mobile,Tablet C,4,7170000,0.15,Card,RETURNED
ORD00924,2026-02-24,CUST0152,Ha Noi,Accessory,Keyboard Mechanical,3,650000,0,BankTransfer,COMPLETED
ORD00925,2026-01-03,CUST0047,Ha Noi,Printer,Laser Printer,1,3950000,0,EWallet,COMPLETED
ORD00926,2026-01-16,CUST0183,Hue,Laptop,Laptop Gaming 15,4,18100000,0.1,EWallet,COMPLETED
ORD00927,2026-03-07,CUST0223,Hue,Laptop,Laptop Pro 14,3,17850000,0,BankTransfer,COMPLETED
ORD00928,2026-03-06,CUST0172,Ha Noi,Software,Office Suite,5,1190000,0,BankTransfer,COMPLETED
ORD00929,2026-02-24,CUST0161,Da Nang,Laptop,Laptop Edu 13,3,21440000,0,BankTransfer,COMPLETED
ORD00930,2026-02-12,CUST0087,Hai Phong,Laptop,Laptop Edu 13,4,11440000,0.05,EWallet,COMPLETED
ORD00931,2026-03-18,CUST0239,Hue,Laptop,Laptop Edu 13,1,18800000,0.1,Card,COMPLETED
ORD00932,2026-01-08,CUST0081,Hai Phong,Accessory,Keyboard Mechanical,4,510000,0.08,EWallet,COMPLETED
ORD00933,2026-02-18,CUST0034,Hai Phong,Laptop,Laptop Pro 14,5,14420000,0,Card,CANCELLED
ORD00934,2026-02-22,CUST0077,Da Nang,Printer,Laser Printer,1,4290000,0.05,BankTransfer,COMPLETED
ORD00935,2026-03-18,CUST0117,Ha Noi,Laptop,Laptop Pro 14,3,11470000,0,Cash,COMPLETED
ORD00936,2026-01-21,CUST0164,Hue,Software,Cloud Storage,4,840000,0.05,EWallet,COMPLETED
ORD00937,2026-02-10,CUST0109,Da Nang,Mobile,Smartphone B,1,8200000,0,Cash,COMPLETED
ORD00938,2026-03-14,CUST0200,Ha Noi,Laptop,Laptop Pro 14,1,9970000,0.15,BankTransfer,COMPLETED
ORD00939,2026-01-14,CUST0113,Da Nang,Laptop,Laptop Pro 14,4,21270000,0,Cash,COMPLETED
ORD00940,2026-01-15,CUST0076,Hai Phong,Laptop,Laptop Pro 14,4,10150000,0,BankTransfer,COMPLETED
ORD00941,2026-01-28,CUST0215,Ho Chi Minh,Software,Office Suite,1,880000,0.08,EWallet,COMPLETED
ORD00942,2026-01-07,CUST0201,Hai Phong,Software,Cloud Storage,5,1670000,0.03,EWallet,COMPLETED
ORD00943,2026-02-04,CUST0029,Ho Chi Minh,Software,Cloud Storage,2,1560000,0.08,BankTransfer,COMPLETED
ORD00944,2026-03-31,CUST0013,Hue,Accessory,Headphone,2,470000,0,EWallet,COMPLETED
ORD00945,2026-01-15,CUST0156,Hue,Accessory,Keyboard Mechanical,3,550000,0,Cash,COMPLETED
ORD00946,2026-01-17,CUST0033,Da Nang,Mobile,Tablet C,5,9570000,0.03,BankTransfer,RETURNED
ORD00947,2026-02-02,CUST0160,Can Tho,Software,Antivirus,3,1360000,0,BankTransfer,COMPLETED
ORD00948,2026-02-11,CUST0008,Can Tho,Software,Cloud Storage,5,1150000,0,Cash,COMPLETED
ORD00949,2026-02-21,CUST0180,Hai Phong,Accessory,Headphone,1,340000,0,Card,COMPLETED
ORD00950,2026-01-13,CUST0114,Da Nang,Accessory,USB-C Hub,3,510000,0.03,BankTransfer,COMPLETED
ORD00951,2026-03-02,CUST0094,Ha Noi,Software,Antivirus,4,1600000,0.08,Cash,COMPLETED
ORD00952,2026-01-07,CUST0009,Hai Phong,Accessory,Mouse Wireless,5,640000,0,EWallet,COMPLETED
ORD00953,2026-01-20,CUST0076,Hue,Software,Antivirus,2,1480000,0.03,EWallet,COMPLETED
ORD00954,2026-01-04,CUST0009,Da Nang,Printer,Laser Printer,4,3520000,0,Cash,COMPLETED
